;Nazwa;Kategoria;zdjecie;Cena zawiera podatek. (brutto);Opis
228;  Biała lampa sufitowa BUTTON, IP40 ;36;"https://lw-cdn.com/images/22EB4C422212/k_eaf0b0a11b541a3fc365a22b6fb1523f;w_353;h_353;q_70/biala-lampa-sufitowa-button-ip40.jpg"; 1754,39zł ;Lampa sufitowa BUTTON marki FLOS została wykonana ze szkła i dzięki stopniowi ochrony IP40 nadaje się do użycia w łazience.  Lampa sufitowa BUTTON projektu Piero Lissoniego ze względu na swój prosty przyjemny dla oka design nie przypomina lampy, jeśli wziąć pod uwagę funkcjonalność. W samym środku klosza znajduje się srebrny błyszczący element, nadający jej szczególny wygląd. Właśnie ta prosta forma sprawia, że lampa ta jest ponadczasowa nadaje jej status absolutnego klasyka w dziedzinie oświetlenia. Stopień ochrony IP40 oznacza, że bez problemu można ją umieścić w łazience lub w wilgotnych pomieszczeniach. Odnajdzie się również w kuchni, zapewniając ogólne oświetlenie, gdyż jest to miejsce wymagające dużej ilości światła.   Od ponad 50 lat od czasu swojego powstania marka FLOS, współpracując ze znanymi projektantami, tworzy wyjątkowe, wysokiej jakości oświetlenie, które cieszy się międzynarodowym uznaniem i jest nagradzane w wielu konkursach. Pobierz:   Instrukcja obsługi                    (480 KB)    Specyfikacja techniczna                    (292 KB)    Photometric Data LDT                    (100 KB) 
229;  Lucande Kartio lampa sufitowa, 2-pkt., mosiądz ;36;"https://lw-cdn.com/images/C42AC522402C/k_c08f7f983cb027bda5ff48f95cd67490;w_353;h_353;q_70/lucande-kartio-lampa-sufitowa-2-pkt-mosiadz.jpg"; 164,96zł ;Szlachetna lampa sufitowa Kartio z dwoma źródłami światła i elastycznymi przegubami kulowymi  Design lampy sufitowej Kartio nie pozostawia nic do życzenia, ponieważ wygląda ona nie tylko minimalistycznie, lecz także szlachetnie i funkcjonalnie zarazem. Czarna płyta montażowa w kształcie prostokąta wydaje się bardzo obecna i solidna. Miłym kontrastem są dwa abażury w kształcie stożka. Ich geometryczna przejrzystość wnosi do projektu odrobinę lekkości i sprawia, że oprawa wydaje się bardziej dynamiczna. Jednocześnie na pierwszy plan wysuwa się szlachetne wykończenie z mosiądzu, które nadaje Kartio ekskluzywny charakter.  Szczególną cechą tej oprawy są dwa zintegrowane przeguby kulowe, które są zainstalowane u podstawy każdego klosza, ponieważ zapewniają im dodatkową elastyczność. Emisja światła, która jest już wstępnie zdefiniowana przez kształt kloszy, może być więc specjalnie regulowana pod względem kierunku. Gwarantuje to indywidualne akcenty świetlne w pomieszczeniu, które zawsze można na nowo zdefiniować ręcznie.  Wybór źródła światła pozostawiamy użytkownikowi, przy czym jasność oprawy można zmieniać za pomocą ściemnialnych odbłyśników GU10 i zwykłego ściemniacza ściennego. W ten sposób w krótkim czasie można dostosować atmosferę pomieszczenia do własnego nastroju. Pobierz:   Instrukcja obsługi                    (393 KB) 
230;  Lucande Alobani lampa sufitowa LED z kryształami ;36;"https://lw-cdn.com/images/DAC5DA277871/k_7005d3d88f0e6931d5c1c3dcb9fbd040;w_353;h_353;q_70/lucande-alobani-lampa-sufitowa-led-z-krysztalami.jpg"; 834,07zł ;Lampa sufitowa LED Alobani wykonana z cennego szkła kryształowego  Sufitowa lampa LED Alobani zachwyca ekskluzywnym wzornictwem, które jednocześnie robi klasyczne i ponadczasowe wrażenie. Składa się on z wielu elementów wykonanych z cennego kryształu, które pięknie odbijają światło i tym samym dają niepowtarzalne efekty świetlne.  Zainstalowany na stałe moduł LED jest trwały i oszczędny w zużyciu energii. Technologia LED świeci swoją trwałością i jasnością. Istnieje również możliwość regulacji jasności oprawy Alobani za pomocą standardowego ściemniacza ściennego (dimmer exclusive) i tym samym stworzenia przytulnej atmosfery w bardzo prosty sposób. Alobani to prawdziwa atrakcja, która znajduje również miejsce w sektorze hotelarskim i gastronomicznym. Pobierz:   Instrukcja obsługi                    (398 KB) 
231;  Lucande Jorna lampa sufitowa 3-pkt, kabel szary ;36;"https://lw-cdn.com/images/754E961E47BF/k_3caada9eba1e3fb81d16969917fc4d0c;w_353;h_353;q_70/lucande-jorna-lampa-sufitowa-3-pkt-kabel-szary.jpg"; 183,66zł ;Designerska lampa sufitowa Jorna z czarną metalową ramą i szarymi przewodami z tkaniny, trzy płomienie  Jorna to lampa sufitowa z trzema źródłami światła o wyrazistych walorach designerskich. Okrągły metalowy uchwyt w kolorze czarnym tworzy podstawę, z której wychodzą trzy zgrabne, wygięte ramiona lampy, również wykonane z metalu, zakończone pętlą. W tym miejscu można elastycznie zawiesić kable z szarej tkaniny, ponieważ można je dowolnie rozmieszczać. W gniazdach można zamontować dowolnie wybrane żarówki E27, przy czym żarówki filamentowe podobne do żarówek z technologią LED pasują szczególnie dobrze optycznie. Idealnym rozwiązaniem jest również wybór nieco większej lampy w formacie kuli ziemskiej G95, która spójnie podkreśla ogólny wygląd i jest obecnym elementem całości.  Indywidualnie zaprojektowana lampa sufitowa przyciąga wzrok dzięki przeważnie ikonicznej stylistyce, która dzięki wykonaniu z odpowiedniego materiału sprawia wrażenie minimalistycznej i dobrze pasuje do industrialnego stylu życia. Jorna zawsze daje domowy i dekoracyjny efekt i jest czymś w sam raz dla indywidualistów! Pobierz:   Instrukcja obsługi                    (415 KB) 
232;  Lampa sufitowa LED Tian, szklany klosz, 25 cm ;36;"https://lw-cdn.com/images/6E16526F3C80/k_c0fc9359451a46f57e98b6ba039e852b;w_353;h_353;q_70/lampa-sufitowa-led-tian-szklany-klosz-25-cm.jpg"; 723,50zł ;Kwadratowa lampa sufitowa LED Tian z matową aluminiową rama i satynowanym szklanym kloszem, wyprodukowana w Niemczech  Tian to doskonałej jakości lampa sufitowa LED, wyróżniająca się etykietą „made in Germany”, składająca się w dużej mierze z satynowanego szkła, którego przezroczysty brzeg atrakcyjnie kontrastuje z całością. W środku znajduje się masywny frezowany aluminiowy reflektor w kształcie ramy, dopełniający wyglądu całego przedmiotu o wielowarstwowej stylistyce. Z tyłu ukryto cztery diody LED, emitujące światło pośrednie, zapewniające przytulny wygląd pomieszczeniu. Powierzchnia tej lampy została poddana starannej obróbce ręcznej, a żarówki cechują się niezwykłą energooszczędnością, dzięki czemu powstaje produkt użyteczny i dobry jakościowo, jakim jest właśnie ta lampa sufitowa LED Tian.   - bardzo duża komora na przyłącze, zapewniająca komfortowy montaż  - przeznaczona także do użytku jako lampa ścienna Pobierz:   Instrukcja obsługi                    (258 KB) 
233;  Lucande Glimmo lampa sufitowa LED, czarna, mosiądz ;36;"https://lw-cdn.com/images/26AB8E704662/k_fbac713348eb487a052df56bcc78d8f0;w_353;h_353;q_70/lucande-glimmo-lampa-sufitowa-led-czarna-mosiadz.jpg"; 688,54zł ;Ciemna lampa sufitowa LED Glimmo z funkcją ściemniania  Niezwykły design i kontrastująca, a jednocześnie harmonijna kolorystyka charakteryzują lampę sufitową LED Glimmo. Posiada okrągłe mocowanie sufitowe i abażur w kształcie pierścienia, który otoczony jest wieloma filigranowymi elementami dekoracyjnymi z mosiądzu.  Nawet po wyłączeniu to źródło światła robi niezapomniane wrażenie. Może wzbogacić wnętrze w Twoim własnym salonie, jak również zapewnić ciekawy wygląd w przestrzeni komercyjnej.  3-step-dim + wył:  Za pomocą przełącznika ściennego można włączać i wyłączać światło w zwykły sposób. Dzięki technologii 3-stopniowego ściemniania ze zintegrowaną funkcją wyłączania można ją również ściemniać do trzech różnych poziomów jasności (100 %, 40 % i 10 %) poprzez kilkukrotne naciśnięcie przełącznika. Pobierz:   Instrukcja obsługi                    (506 KB) 
234;  Lucande Alexaru lampa sufitowa 6-pkt. złota, długa ;36;"https://lw-cdn.com/images/6434AED090E3/k_eb66779d0176790c4794b90490c253b0;w_353;h_353;q_70/lucande-alexaru-lampa-sufitowa-6-pkt-zlota-dluga.jpg"; 906,42zł ;Wysokiej jakości designerska lampa sufitowa Alexaru w podłużnym kształcie ze złotym wykończeniem, sześć płomieni.  Lampa sufitowa Alexaru to naprawdę szlachetny produkt oświetleniowy, który może być wykorzystywany zarówno w celach komercyjnych, jak i prywatnych. Do użytku komercyjnego, ze względu na prawdziwie dekoracyjny wygląd serii lamp, szczególnie hotele i restauracje są polecane jako odpowiednie miejsca użytkowania. Tam lampa sufitowa prezentuje się z wyrazistym charakterem obiektu i nigdy nie jest tylko źródłem światła, lecz zawsze pięknym obiektem wyposażenia wnętrz o bajecznych walorach przyciągających wzrok. Oprawa, którą można również zamontować na ścianie, jest szczególnie obecna w pomieszczeniu już ze względu na swoje wymiary. Sześć podstawowych elementów o lekko zróżnicowanej wysokości, z których każdy wyposażony jest w lampę E27 pośrodku, tworzy razem korpus Alexaru, a na mniejszym poziomie składają się na nie plastry miodu, z których każdy składa się z trzech diamentów na jeszcze mniejszym polu. Jeśli zmienić nieco perspektywę, plastry miodu mogą również wykazywać optyczną trójwymiarowość i przypominać obraz sześcianu. Szybko można więc zauważyć, że jest to przemyślana konstrukcja, która nie przestaje zadziwiać. Wygląd plastra miodu bez wątpienia odpowiada bardzo modnemu trendowi w sektorze wyposażenia wnętrz, a oprawa ścienna i sufitowa uosabia maksymalną indywidualność i luksusowy charakter dzięki swojemu niepowtarzalnemu wyrazowi. Midcentury spotyka się z loftem!  Powierzchnia lampy sufitowej w kolorze złota jest matowo szczotkowana i podkreśla harmonijnie i ciepło szlachetny wygląd. Poza wyglądem tego wysokiej jakości przetworzonego produktu designerskiego nie można pominąć ekstrawaganckiego efektu świetlnego, ponieważ struktura plastra miodu obiecuje magiczną grę światła i cienia, która nie może być bardziej godna uwagi i dodatkowo wzmacnia wrażenie luksusu. W przypadku zastosowania lamp LED z lustrzanym odbiciem na głowicy uzyskuje się wiele zalet, ponieważ światło jest silniej kierowane na strukturę plastra miodu o wysoce geometrycznym wyrazie, a w rezultacie minimalizuje się efekt olśnienia. Kiedy Alexaru jest używany jako oprawa ścienna, możliwe jest nawet uzyskanie całkowicie pośredniego oświetlenia z niepowtarzalną przytulnością. Ponadto diody LED charakteryzują się szczególnie niskim zużyciem energii i są dostępne w bardzo ciepłych barwach światła. 
235;  Lucande Matwei lampa sufitowa LED, mosiądz ;36;"https://lw-cdn.com/images/07CB0DBAD680/k_22be868f1b32d71065bba3f1e9c95423;w_353;h_353;q_70/lucande-matwei-lampa-sufitowa-led-mosiadz.jpg"; 609,67zł ;Ekskluzywna lampa sufitowa LED Matwei o szlachetnym wzornictwie z obrotowym reflektorem  Lampa sufitowa LED Matwei wyróżnia się stylowym wyglądem i elegancką kombinacją kolorów. Czarne, matowe wykończenie solidnej, żelaznej ramy pięknie kontrastuje z pierścieniem ze szczotkowanego mosiądzu. Pierścieniowy korpus zdaje się unosić na suficie, co nadaje temu niezwykłemu źródłu światła pewną lekkość. Matwei zanurza sufit w ciepłym białym świetle i emituje je równomiernie i bez oślepień do pomieszczenia.  Dzięki dobrej jasności ta niezwykła lampa designerska idealnie nadaje się jako oświetlenie ogólne do pomieszczeń mieszkalnych i jadalni. Dzięki zintegrowanej funkcji Switch Dim można również stworzyć przyjemne światło otoczenia poprzez stopniowe dostosowywanie jasności do własnych potrzeb.  Mały, zwrotny reflektor zamontowany na okrągłej płycie montażowej jest absolutnym hitem. Dzięki funkcji obracania i wychylania spełnia każde życzenie i w razie potrzeby może stylowo podkreślać wybrane obiekty w pomieszczeniu.   4-stopniowe ściemnianie + wyłączanie:   Dzięki 4-stopniowej technologii ściemniania i funkcji regularnego wyłączania, lampa może być ściemniana do 100%, 60% i 20% swojej zwykłej jasności oraz włączana i wyłączana jak zwykle. Na czwartym poziomie ściemniania, przy pełnej jasności, włączana jest tylko lampka do czytania. Odbywa się to poprzez kilkukrotne naciśnięcie przełącznika.  Pobierz:   Instrukcja obsługi                    (412 KB) 
236;  Lucande Elinara lampa sufitowa, 5-pkt. chromowa ;36;"https://lw-cdn.com/images/1A7A378389F6/k_79830f993f0ee6296556ba33cd381907;w_353;h_353;q_70/lucande-elinara-lampa-sufitowa-5-pkt-chromowa.jpg"; 906,42zł ;Chromowane światło sufitowe Elinara w ekskluzywnym wzornictwie  Lampa sufitowa Elinara natychmiast inspiruje swoim charakterystycznym wzornictwem i pięknym połączeniem materiałów. Podczas gdy uchwyt sufitowy jest wykonany z żelaza, bujny klosz został wykonany z dmuchanego z ust szkła i przyciąga wszystkie oczy.  Z dolnego otworu cienia, wiele filigranowych elementów wykonanych z kryształu zwisa w dół i tworzy piękne efekty świetlne. Nawet po wyłączeniu, Elinara jest ucztą dla oczu, ponieważ na powierzchni chromowanego klosza widać specjalny wzór, który przypomina nocne niebo. Pobierz:   Instrukcja obsługi                    (397 KB) 
237;  Lucande Soralie kryształowa lampa sufitowa ;36;"https://lw-cdn.com/images/AAE8C0AB8AA9/k_1abe49091fa7a2c9c7a41fcfa3f8e45a;w_353;h_353;q_70/lucande-soralie-krysztalowa-lampa-sufitowa.jpg"; 688,54zł ;Pięcioczęściowa lampa sufitowa Soralie ze stali nierdzewnej i kryształu  Soralie jest bardzo szczególnym obiektem oświetleniowym, który przyciąga wszystkie oczy dzięki swojemu wspaniałemu wzornictwu. Niektóre filigranowe elementy krystaliczne są przymocowane do płyty sufitowej ze stali nierdzewnej, która kryje pięć punktów zapalnych. Sama płyta sufitowa jest lustrzana i w ten sposób odbija emitowane światło, co prowadzi do indywidualnego rozsyłu światła w pomieszczeniu.  Wybór rodzaju oświetlenia pozostawiamy użytkownikowi, przy czym szczególnie nowoczesne oświetlenie LED doskonale się do tego nadaje, ponieważ jest skuteczne i energooszczędne. Konstrukcja tej oprawy może nie tylko uwydatnić sufit we własnych czterech ścianach, ale także wejść w życie w sektorze komercyjnym. Pobierz:   Instrukcja obsługi                    (437 KB) 
238;  Lucande Kartio lampa sufitowa, 1-pkt., nikiel ;36;"https://lw-cdn.com/images/95BF6ED87A32/k_329fc9f526d27ad2344af99f72c09aad;w_353;h_353;q_70/lucande-kartio-lampa-sufitowa-1-pkt-nikiel.jpg"; 88,54zł ;Kształtna lampa sufitowa Kartio w modnym niklowym kolorze, elastycznie odchylana i możliwa do zamontowania na ścianie  Solidna rama z żelaza i przejrzyste, geometryczne struktury definiują piękną lampę sufitową Kartio. Wyróżnia się dyskretnym i jednocześnie ekskluzywnym wzornictwem oraz łatwą instalacją. Zgodnie z własnymi życzeniami i potrzebami można dowolnie dobrać pasujący reflektor GU10, w zależności od kąta wiązki, natężenia światła lub barwy światła.  Reflektor jest umieszczony w stożkowym kloszu, który zachwyca nowoczesnym wyglądem w kolorze niklu. Dzięki wbudowanemu przegubowi kulowemu, klosz można łatwo odchylać w górę i w dół, co pozwala na indywidualne ustawienie oświetlenia pomieszczenia. Oprawka w kolorze czarnym stanowi optyczny kontrast dla odcienia. Powierzchnie lampy zostały zmatowione, co jeszcze bardziej podkreśla jej szlachetny charakter. Stylowa kombinacja kolorów oraz szlachetne wykończenie powierzchni tworzą harmonijne wrażenie, które można dostrzec w każdym nowocześnie urządzonym salonie. Pobierz:   Instrukcja obsługi                    (373 KB) 
